index,output
401,401.00625863063294
402,402.00619557870243
403,403.0061325267719
404,404.0060694748414
405,405.0060064229109
406,406.0059433709804
407,407.00588031904994
408,408.0058172671194
409,409.0057542151889
410,410.0056911632584
411,411.0056281113279
412,412.0055650593974
413,413.0055020074669
414,414.00543895553636
415,415.00537590360585
416,416.00531285167534
417,417.00524979974483
418,418.0051867478143
419,419.0051236958838
420,420.0050606439533
421,421.0049975920228
422,422.0049345400923
423,423.00487148816177
424,424.00480843623126
425,425.00474538430075
426,426.00468233237024
427,427.0046192804397
428,428.0045562285092
429,429.0044931765787
430,430.0044301246482
431,431.0043670727177
432,432.0043040207872
433,433.00424096885666
434,434.00417791692615
435,435.00411486499564
436,436.00405181306513
437,437.0039887611347
438,438.00392570920417
439,439.00386265727366
440,440.00379960534315
441,441.00373655341264
442,442.0036735014821
443,443.0036104495516
444,444.0035473976211
445,445.0034843456906
446,446.0034212937601
447,447.0033582418296
448,448.00329518989906
449,449.00323213796855
450,450.00316908603804
451,451.00310603410753
452,452.003042982177
453,453.0029799302465
454,454.002916878316
455,455.0028538263855
456,456.002790774455
457,457.00272772252447
458,458.00266467059396
459,459.00260161866345
460,460.00253856673294
461,461.0024755148024
462,462.0024124628719
463,463.0023494109414
464,464.0022863590109
465,465.0022233070804
466,466.0021602551499
467,467.0020972032194
468,468.0020341512889
469,469.0019710993584
470,470.0019080474279
471,471.0018449954974
472,472.00178194356687
473,473.00171889163636
474,474.00165583970585
475,475.00159278777534
476,476.0015297358448
477,477.0014666839143
478,478.0014036319838
479,479.0013405800533
480,480.0012775281228
481,481.0012144761923
482,482.00115142426176
483,483.00108837233125
484,484.00102532040074
485,485.00096226847023
486,486.0008992165397
487,487.0008361646092
488,488.0007731126787
489,489.0007100607482
490,490.0006470088177
491,491.00058395688717
492,492.00052090495666
493,493.00045785302615
494,494.00039480109564
495,495.0003317491651
496,496.0002686972346
497,497.00020564530416
498,498.00014259337365
499,499.00007954144314
500,500.00001648951263
