index,output
299,5.433340506556776
300,5.435358206314449
301,5.4373759060721225
302,5.439393605829796
303,5.4414113055874695
304,5.443429005345143
305,5.445446705102817
306,5.44746440486049
307,5.449482104618164
308,5.451499804375837
309,5.453517504133511
310,5.455535203891184
311,5.457552903648857
312,5.45957060340653
313,5.461588303164204
314,5.463606002921877
315,5.465623702679551
316,5.467641402437224
317,5.469659102194898
318,5.4716768019525714
319,5.473694501710245
320,5.475712201467918
321,5.477729901225591
322,5.479747600983265
323,5.481765300740938
324,5.483783000498612
325,5.485800700256285
326,5.487818400013959
327,5.489836099771632
328,5.491853799529306
329,5.493871499286979
330,5.495889199044653
331,5.497906898802325
332,5.499924598559999
333,5.5019422983176725
334,5.503959998075346
335,5.5059776978330195
336,5.507995397590693
337,5.5100130973483665
338,5.51203079710604
339,5.514048496863714
340,5.516066196621386
341,5.518083896379061
342,5.520101596136733
343,5.522119295894407
344,5.52413699565208
345,5.526154695409754
346,5.528172395167427
347,5.530190094925101
348,5.532207794682774
349,5.534225494440447
350,5.5362431941981205
351,5.538260893955794
352,5.5402785937134675
353,5.542296293471141
354,5.544313993228815
355,5.546331692986488
356,5.548349392744162
357,5.550367092501835
358,5.552384792259509
359,5.554402492017182
360,5.556420191774855
361,5.558437891532528
362,5.560455591290202
363,5.562473291047875
364,5.564490990805549
365,5.566508690563222
366,5.568526390320896
367,5.570544090078569
368,5.572561789836243
369,5.574579489593916
370,5.576597189351589
371,5.578614889109263
372,5.580632588866936
373,5.58265028862461
374,5.584667988382283
375,5.586685688139957
376,5.58870338789763
377,5.590721087655304
378,5.592738787412977
379,5.594756487170651
380,5.596774186928323
381,5.598791886685997
382,5.60080958644367
383,5.602827286201344
384,5.6048449859590175
385,5.606862685716691
386,5.6088803854743645
387,5.610898085232038
388,5.6129157849897116
389,5.614933484747384
390,5.616951184505059
391,5.618968884262731
392,5.620986584020405
393,5.623004283778078
394,5.625021983535752
395,5.627039683293425
396,5.629057383051099
397,5.631075082808772
398,5.633092782566446
399,5.635110482324119
400,5.637128182081792
401,5.6391458818394655
402,5.641163581597139
403,5.643181281354813
404,5.645198981112486
405,5.64721668087016
406,5.649234380627833
407,5.651252080385507
408,5.65326978014318
409,5.655287479900853
410,5.657305179658526
411,5.6593228794162
412,5.661340579173873
413,5.663358278931547
414,5.66537597868922
415,5.667393678446894
416,5.669411378204567
417,5.671429077962241
418,5.673446777719914
419,5.675464477477587
420,5.677482177235261
421,5.679499876992934
422,5.681517576750608
423,5.683535276508281
424,5.685552976265955
425,5.687570676023628
426,5.689588375781302
427,5.691606075538975
428,5.693623775296649
429,5.695641475054321
430,5.697659174811995
431,5.699676874569668
432,5.701694574327342
433,5.7037122740850155
434,5.705729973842689
435,5.7077476736003625
436,5.709765373358036
437,5.7117830731157095
438,5.713800772873382
439,5.715818472631057
440,5.717836172388729
441,5.719853872146403
442,5.721871571904076
443,5.72388927166175
444,5.725906971419423
445,5.727924671177097
446,5.72994237093477
447,5.731960070692444
448,5.733977770450117
449,5.73599547020779
450,5.7380131699654635
451,5.740030869723137
452,5.7420485694808105
453,5.744066269238484
454,5.746083968996158
455,5.748101668753831
456,5.750119368511505
457,5.752137068269178
458,5.754154768026851
459,5.756172467784525
460,5.758190167542198
461,5.760207867299871
462,5.762225567057545
463,5.764243266815218
464,5.766260966572892
465,5.768278666330565
466,5.770296366088239
467,5.7723140658459124
468,5.774331765603586
469,5.776349465361259
470,5.778367165118932
471,5.780384864876606
472,5.782402564634279
473,5.784420264391953
474,5.786437964149626
475,5.7884556639073
476,5.790473363664973
477,5.792491063422647
478,5.794508763180319
479,5.796526462937993
480,5.798544162695666
481,5.80056186245334
482,5.8025795622110135
483,5.804597261968687
484,5.8066149617263605
485,5.808632661484034
486,5.8106503612417075
487,5.81266806099938
488,5.814685760757055
489,5.816703460514727
490,5.818721160272401
491,5.820738860030074
492,5.822756559787748
493,5.824774259545421
494,5.826791959303095
495,5.828809659060768
496,5.830827358818442
497,5.832845058576115
498,5.834862758333788
499,5.8368804580914615
500,5.838898157849135
